74 15 12 7 15 9 8 4 14 10 11 3 2 5 6 13 12
65 15 13 7 15 9 8 4 14 10 2 3 11 5 6 13 12
57 15 14 7 15 9 8 4 14 10 2 6 11 5 3 13 12
56 15 15 7 15 9 8 4 14 10 2 6 13 5 3 11 12
58 15 16 15 7 9 8 4 14 10 2 6 13 5 3 11 12
62 15 17 12 7 9 8 4 14 10 2 6 13 5 3 11 15
67 15 18 12 7 9 8 4 14 10 2 6 13 5 11 3 15
67 15 19 15 7 9 8 4 14 10 2 6 13 5 11 3 12
65 15 20 15 7 9 8 12 14 10 2 6 13 5 11 3 4
62 15 21 9 7 15 8 12 14 10 2 6 13 5 11 3 4
58 15 22 5 7 15 8 12 14 10 2 6 13 9 11 3 4
67 15 23 5 2 15 8 12 14 10 7 6 13 9 11 3 4
56 15 24 5 2 4 8 12 14 10 7 6 13 9 11 3 15
56 15 25 5 2 4 8 12 14 10 7 6 13 3 11 9 15
63 15 26 5 2 4 8 12 14 10 7 3 13 6 11 9 15
56 15 27 5 2 6 8 12 14 10 7 3 13 4 11 9 15
61 15 28 5 2 6 8 12 14 10 7 3 13 15 11 9 4
53 15 29 14 2 6 8 12 5 10 7 3 13 15 11 9 4
64 15 30 14 2 10 8 12 5 6 7 3 13 15 11 9 4
74 15 31 14 2 10 8 6 5 12 7 3 13 15 11 9 4
62 15 32 14 2 10 8 6 7 12 5 3 13 15 11 9 4
60 15 33 14 2 10 9 6 7 12 5 3 13 15 11 8 4
56 15 34 14 2 10 9 7 6 12 5 3 13 15 11 8 4
54 15 35 14 2 10 9 7 6 12 5 3 13 15 11 4 8
55 15 36 14 2 10 9 7 4 12 5 3 13 15 11 6 8
63 15 37 14 2 10 9 7 4 13 5 3 12 15 11 6 8
58 15 38 14 2 10 9 6 4 13 5 3 12 15 11 7 8
57 15 39 14 2 10 13 6 4 9 5 3 12 15 11 7 8
60 15 40 14 2 10 13 6 4 8 5 3 12 15 11 7 9
51 15 41 14 2 9 13 6 4 8 5 3 12 15 11 7 10
59 15 42 14 2 9 13 8 4 6 5 3 12 15 11 7 10
60 15 43 14 2 9 13 8 4 6 11 3 12 15 5 7 10
57 15 44 14 2 9 13 8 11 6 4 3 12 15 5 7 10
64 15 45 8 2 9 13 14 11 6 4 3 12 15 5 7 10
73 15 46 8 2 7 13 14 11 6 4 3 12 15 5 9 10
71 15 47 8 2 7 13 14 10 6 4 3 12 15 5 9 11
61 15 48 8 2 7 13 14 10 12 4 3 6 15 5 9 11
59 15 49 8 14 7 13 2 10 12 4 3 6 15 5 9 11
65 15 50 8 14 7 13 2 10 4 12 3 6 15 5 9 11
69 15 51 8 14 7 2 13 10 4 12 3 6 15 5 9 11
75 15 52 8 14 7 2 13 10 4 12 3 6 5 15 9 11
72 15 53 8 14 7 2 13 10 4 12 3 5 6 15 9 11
73 15 54 9 14 7 2 13 10 4 12 3 5 6 15 8 11
77 15 55 9 14 7 2 13 10 4 12 3 11 6 15 8 5
80 15 56 9 14 7 2 13 10 4 8 3 11 6 15 12 5
67 15 57 9 14 7 2 3 10 4 8 13 11 6 15 12 5
74 15 58 9 12 7 2 3 10 4 8 13 11 6 15 14 5
74 15 59 9 12 7 3 2 10 4 8 13 11 6 15 14 5
71 15 60 9 12 7 3 2 10 4 13 8 11 6 15 14 5
59 15 61 9 12 7 3 2 14 4 13 8 11 6 15 10 5
63 15 62 9 12 7 15 2 14 4 13 8 11 6 3 10 5
67 15 63 9 12 7 15 2 14 4 13 8 6 11 3 10 5
58 15 64 9 12 7 15 2 14 4 13 8 6 11 3 5 10
57 15 65 9 12 7 5 2 14 4 13 8 6 11 3 15 10
59 15 66 9 12 7 5 2 14 4 13 11 6 8 3 15 10
51 15 67 9 13 7 5 2 14 4 12 11 6 8 3 15 10
57 15 68 9 13 7 5 2 14 4 12 11 10 8 3 15 6
59 15 69 9 13 7 4 2 14 5 12 11 10 8 3 15 6
56 15 70 9 13 7 4 2 14 5 12 8 10 11 3 15 6
53 15 71 9 13 7 4 6 14 5 12 8 10 11 3 15 2
59 15 72 9 13 7 4 6 10 5 12 8 14 11 3 15 2
60 15 73 9 13 7 2 6 10 5 12 8 14 11 3 15 4
63 15 74 9 13 7 15 6 10 5 12 8 14 11 3 2 4
60 15 75 9 13 7 15 6 10 5 12 3 14 11 8 2 4
65 15 76 9 13 7 15 6 2 5 12 3 14 11 8 10 4
60 15 77 9 13 7 15 6 4 5 12 3 14 11 8 10 2
60 15 78 9 13 10 15 6 4 5 12 3 14 11 8 7 2
56 15 79 9 13 10 15 3 4 5 12 6 14 11 8 7 2
46 15 80 9 5 10 15 3 4 13 12 6 14 11 8 7 2
51 15 81 9 5 10 15 3 4 13 12 7 14 11 8 6 2
53 15 82 9 5 10 15 3 4 13 12 7 14 8 11 6 2
75 15 83 9 5 2 15 3 4 13 12 7 14 8 11 6 10
73 15 84 9 5 2 15 3 4 13 12 7 14 11 8 6 10
66 15 85 9 5 2 10 3 4 13 12 7 14 11 8 6 15
78 15 86 11 5 2 10 3 4 13 12 7 14 9 8 6 15
73 15 87 9 5 13 10 3 4 2 12 7 14 11 8 6 15
75 15 88 9 5 13 10 3 4 2 12 7 14 8 11 6 15
83 15 89 6 5 13 10 3 4 2 12 7 14 8 11 9 15
69 15 90 6 4 13 10 3 5 2 12 7 14 8 11 9 15
69 15 91 6 4 13 10 3 12 2 5 7 14 8 11 9 15
67 15 92 6 4 11 10 3 12 2 5 7 14 8 13 9 15
55 15 93 6 4 2 10 3 12 11 5 7 14 8 13 9 15
54 15 94 6 4 2 10 3 8 11 5 7 14 12 13 9 15
40 15 95 12 4 2 10 3 8 11 5 7 14 6 13 9 15
53 15 96 12 4 2 10 3 8 11 9 7 14 6 13 5 15
34 15 97 12 4 2 10 5 8 11 9 7 14 6 13 3 15
45 15 98 12 4 2 10 5 8 11 9 7 15 6 13 3 14
57 15 99 5 4 2 10 12 8 11 9 7 15 6 13 3 14
52 16 0 15 4 2 10 5 8 11 9 7 12 6 13 3 14
56 16 1 15 4 2 10 8 5 11 9 7 12 6 13 3 14
63 16 2 15 8 2 10 4 5 11 9 7 12 6 13 3 14
56 16 3 15 8 2 10 4 7 11 9 5 12 6 13 3 14
61 16 4 15 5 2 10 4 7 11 9 8 12 6 13 3 14
60 16 5 15 5 2 10 14 7 11 9 8 12 6 13 3 4
59 16 6 15 5 14 10 2 7 11 9 8 12 6 13 3 4
55 16 7 15 7 14 10 2 5 11 9 8 12 6 13 3 4
61 16 8 15 7 14 10 2 5 11 9 13 12 6 8 3 4
53 16 9 15 7 14 6 2 5 11 9 13 12 10 8 3 4
67 16 10 15 7 11 6 2 5 14 9 13 12 10 8 3 4
69 16 11 15 7 11 6 2 10 14 9 13 12 5 8 3 4
72 16 12 15 7 11 6 2 10 14 9 13 5 12 8 3 4
76 16 13 15 7 11 6 2 10 14 9 12 5 13 8 3 4
68 16 14 15 7 11 6 2 10 12 9 14 5 13 8 3 4
71 16 15 15 7 11 6 2 10 4 9 14 5 13 8 3 12
61 16 16 15 7 11 8 2 10 4 9 14 5 13 6 3 12
61 16 17 15 7 6 8 2 10 4 9 14 5 13 11 3 12
61 16 18 15 7 6 8 2 12 4 9 14 5 13 11 3 10
64 16 19 2 7 6 8 15 12 4 9 14 5 13 11 3 10
63 16 20 2 7 6 8 15 12 3 9 14 5 13 11 4 10
64 16 21 2 7 6 8 15 14 3 9 12 5 13 11 4 10
58 16 22 2 7 6 8 15 14 3 9 5 12 13 11 4 10
57 16 23 2 7 14 8 15 6 3 9 5 12 13 11 4 10
55 16 24 2 7 10 8 15 6 3 9 5 12 13 11 4 14
52 16 25 2 7 10 8 6 15 3 9 5 12 13 11 4 14
65 16 26 2 7 11 8 6 15 3 9 5 12 13 10 4 14
64 16 27 4 7 11 8 6 15 3 9 5 12 13 10 2 14
58 16 28 13 7 11 8 6 15 3 9 5 12 4 10 2 14
53 16 29 7 13 11 8 6 15 3 9 5 12 4 10 2 14
61 16 30 14 13 11 8 6 15 3 9 5 12 4 10 2 7
64 16 31 14 13 5 8 6 15 3 9 11 12 4 10 2 7
65 16 32 14 13 5 8 2 15 3 9 11 12 4 10 6 7
72 16 33 14 13 5 15 2 8 3 9 11 12 4 10 6 7
82 16 34 14 13 5 15 9 8 3 2 11 12 4 10 6 7
77 16 35 14 13 5 15 2 7 3 9 11 12 4 10 6 8
69 16 36 14 13 7 15 2 5 3 9 11 12 4 10 6 8
76 16 37 14 13 7 15 2 5 8 9 11 12 4 10 6 3
78 16 38 14 13 7 11 2 5 8 9 15 12 4 10 6 3
81 16 39 14 13 7 11 2 5 8 9 12 15 4 10 6 3
75 16 40 14 13 7 11 2 5 8 9 12 6 4 10 15 3
70 16 41 14 13 3 11 2 5 8 9 12 6 4 10 15 7
60 16 42 14 13 3 11 8 5 2 9 12 6 4 10 15 7
56 16 43 3 13 14 11 8 5 2 9 12 6 4 10 15 7
59 16 44 3 10 14 11 8 5 2 9 12 6 4 13 15 7
47 16 45 3 10 14 2 8 5 11 9 12 6 4 13 15 7
47 16 46 3 10 14 2 8 13 11 9 12 6 4 5 15 7
44 16 47 3 7 14 2 8 13 11 9 12 6 4 5 15 10
53 16 48 3 7 14 6 8 13 11 9 12 2 4 5 15 10
55 16 49 3 7 14 6 8 13 11 9 12 2 5 4 15 10
47 16 50 3 7 14 6 8 13 11 9 12 10 5 4 15 2
59 16 51 3 7 14 6 8 4 11 9 12 10 5 13 15 2
47 16 52 3 7 14 6 8 4 13 9 12 10 5 11 15 2
43 16 53 3 7 14 6 8 2 13 9 12 10 5 11 15 4
55 16 54 3 7 14 6 15 2 13 9 12 10 5 11 8 4
60 16 55 3 7 2 6 15 14 13 9 12 10 5 11 8 4
62 16 56 3 7 2 4 15 14 13 9 12 10 5 11 8 6
66 16 57 3 7 2 4 15 13 14 9 12 10 5 11 8 6
66 16 58 3 7 2 4 15 13 14 12 9 10 5 11 8 6
67 16 59 7 3 2 4 15 13 14 12 9 10 5 11 8 6
70 16 60 14 3 2 4 15 13 7 12 9 10 5 11 8 6
73 16 61 6 3 2 4 15 13 7 12 9 10 5 11 8 14
87 16 62 6 5 2 4 15 13 7 12 9 10 3 11 8 14
85 16 63 6 5 2 4 15 3 7 12 9 10 13 11 8 14
80 16 64 6 5 2 4 15 3 7 12 14 10 13 11 8 9
80 16 65 6 5 2 4 9 3 7 12 14 10 13 11 8 15
63 16 66 6 7 2 4 9 3 5 12 14 10 13 11 8 15
55 16 67 6 7 2 4 9 3 5 14 12 10 13 11 8 15
54 16 68 6 8 2 4 9 3 5 14 12 10 13 11 7 15
45 16 69 10 8 2 4 9 3 5 14 12 6 13 11 7 15
50 16 70 10 8 2 4 9 3 5 14 12 6 11 13 7 15
46 16 71 10 8 2 11 9 3 5 14 12 6 4 13 7 15
41 16 72 10 8 2 11 9 3 5 14 12 6 13 4 7 15
51 16 73 10 8 2 11 6 3 5 14 12 9 13 4 7 15
45 16 74 10 8 2 11 13 3 5 14 12 6 9 4 7 15
52 16 75 3 8 2 11 13 10 5 14 12 6 9 4 7 15
59 16 76 6 8 2 11 13 10 5 14 12 3 9 4 7 15
61 16 77 6 8 2 14 13 10 5 11 12 3 9 4 7 15
66 16 78 6 8 2 14 13 10 5 11 4 3 9 12 7 15
73 16 79 6 8 2 14 13 10 3 11 4 5 9 12 7 15
68 16 80 8 6 2 14 13 10 3 11 4 5 9 12 7 15
64 16 81 14 6 2 8 13 10 3 11 4 5 9 12 7 15
63 16 82 14 6 2 8 13 10 3 12 4 5 9 11 7 15
61 16 83 14 6 2 8 13 10 3 12 7 5 9 11 4 15
69 16 84 14 6 15 8 13 10 3 12 7 5 9 11 4 2
50 16 85 14 6 12 8 13 10 3 15 7 5 9 11 4 2
58 16 86 14 2 12 8 13 10 3 15 7 5 9 11 4 6
63 16 87 14 15 12 8 13 10 3 2 7 5 9 11 4 6
58 16 88 14 2 12 8 13 10 3 15 7 5 9 11 4 6
54 16 89 14 10 12 8 13 2 3 15 7 5 9 11 4 6
53 16 90 10 14 12 8 13 2 3 15 7 5 9 11 4 6
56 16 91 10 14 4 8 13 2 3 15 7 5 9 11 12 6
48 16 92 3 14 4 8 13 2 10 15 7 5 9 11 12 6
51 16 93 3 14 4 8 13 2 10 7 15 5 9 11 12 6
62 16 94 3 7 4 8 13 2 10 14 15 5 9 11 12 6
64 16 95 3 7 4 8 13 2 10 6 15 5 9 11 12 14
65 16 96 3 7 13 8 4 2 10 6 15 5 9 11 12 14
65 16 97 3 7 13 8 11 2 10 6 15 5 9 4 12 14
61 16 98 3 7 14 8 11 2 10 6 15 5 9 4 12 13
59 16 99 3 7 14 4 11 2 10 6 15 5 9 8 12 13
50 17 0 3 6 14 4 11 2 10 7 15 5 9 8 12 13
47 17 1 3 6 14 4 11 2 10 15 7 5 9 8 12 13
42 17 2 3 6 14 4 11 8 10 15 7 5 9 2 12 13
51 17 3 3 6 14 4 11 8 10 15 7 9 5 2 12 13
58 17 4 6 3 14 4 11 8 10 15 7 9 5 2 12 13
64 17 5 6 3 14 4 11 8 10 15 7 9 12 2 5 13
57 17 6 2 3 14 4 11 8 10 15 7 9 12 6 5 13
57 17 7 2 3 14 4 11 8 12 15 7 9 10 6 5 13
54 17 8 2 3 14 4 11 8 12 15 7 13 10 6 5 9
45 17 9 2 3 14 4 11 8 12 10 7 13 15 6 5 9
47 17 10 2 15 14 4 11 8 12 10 7 13 3 6 5 9
46 17 11 2 15 5 4 11 8 12 10 7 13 3 6 14 9
47 17 12 2 15 5 4 11 8 7 10 12 13 3 6 14 9
46 17 13 3 15 5 4 11 8 7 10 12 13 2 6 14 9
46 17 14 3 15 5 4 11 8 7 10 12 2 13 6 14 9
41 17 15 3 15 5 8 11 4 7 10 12 2 13 6 14 9
38 17 16 3 15 5 8 11 4 7 10 9 2 13 6 14 12
48 17 17 3 15 13 8 11 4 7 10 9 2 5 6 14 12
44 17 18 3 15 13 8 2 4 7 10 9 11 5 6 14 12
61 17 19 3 15 13 10 2 4 7 8 9 11 5 6 14 12
60 17 20 3 15 13 10 6 4 7 8 9 11 5 2 14 12
62 17 21 3 15 13 10 6 4 8 7 9 11 5 2 14 12
54 17 22 3 15 13 7 6 4 8 10 9 11 5 2 14 12
53 17 23 3 5 13 7 6 4 8 10 9 11 15 2 14 12
54 17 24 3 10 13 7 6 4 8 5 9 11 15 2 14 12
49 17 25 3 10 13 2 6 4 8 5 9 11 15 7 14 12
54 17 26 3 10 13 2 6 4 8 11 9 5 15 7 14 12
66 17 27 3 10 13 2 6 4 8 14 9 5 15 7 11 12
64 17 28 3 7 13 2 6 4 8 14 9 5 15 10 11 12
59 17 29 10 7 13 2 6 4 8 14 9 5 15 3 11 12
56 17 30 10 7 13 2 6 4 8 14 9 11 15 3 5 12
62 17 31 9 7 13 2 6 4 8 14 10 11 15 3 5 12
61 17 32 12 7 13 2 6 4 8 14 10 11 15 3 5 9
65 17 33 6 7 13 2 12 4 8 14 10 11 15 3 5 9
55 17 34 6 7 10 2 12 4 8 14 13 11 15 3 5 9
61 17 35 6 4 10 2 12 7 8 14 13 11 15 3 5 9
65 17 36 6 4 10 2 12 7 8 15 13 11 14 3 5 9
53 17 37 6 4 10 15 12 7 8 2 13 11 14 3 5 9
65 17 38 6 5 10 15 12 7 8 2 13 11 14 3 4 9
55 17 39 9 5 10 15 12 7 8 2 13 11 14 3 4 6
65 17 40 6 5 10 15 12 7 8 2 13 11 14 3 4 9
54 17 41 6 5 10 15 12 7 8 2 4 11 14 3 13 9
64 17 42 6 5 10 15 8 7 12 2 4 11 14 3 13 9
69 17 43 6 5 10 4 8 7 12 2 15 11 14 3 13 9
67 17 44 6 5 10 4 8 12 7 2 15 11 14 3 13 9
75 17 45 6 5 10 4 8 12 7 2 15 14 11 3 13 9
62 17 46 6 5 10 4 8 12 7 11 15 14 2 3 13 9
71 17 47 6 5 10 4 8 9 7 11 15 14 2 3 13 12
58 17 48 6 5 10 7 8 9 4 11 15 14 2 3 13 12
72 17 49 6 5 10 3 8 9 4 11 15 14 2 7 13 12
69 17 50 4 5 10 3 8 9 6 11 15 14 2 7 13 12
75 17 51 4 5 6 3 8 9 10 11 15 14 2 7 13 12
73 17 52 5 4 6 3 8 9 10 11 15 14 2 7 13 12
74 17 53 5 4 6 3 8 9 10 11 12 14 2 7 13 15
73 17 54 5 4 6 3 8 9 10 11 12 14 2 13 7 15
74 17 55 5 4 6 3 12 9 10 11 8 14 2 13 7 15
82 17 56 5 4 8 3 12 9 10 11 6 14 2 13 7 15
63 17 57 5 4 8 3 11 9 10 12 6 14 2 13 7 15
65 17 58 5 4 8 3 11 9 10 12 6 14 2 15 7 13
74 17 59 5 4 8 14 11 9 10 12 6 3 2 15 7 13
63 17 60 5 4 14 8 11 9 10 12 6 3 2 15 7 13
65 17 61 5 9 14 8 11 4 10 12 6 3 2 15 7 13
66 17 62 5 9 14 8 11 13 10 12 6 3 2 15 7 4
69 17 63 4 9 14 8 11 13 10 12 6 3 2 15 7 5
59 17 64 3 9 14 8 11 13 10 12 6 4 2 15 7 5
53 17 65 3 9 14 8 11 13 10 12 6 2 4 15 7 5
47 17 66 3 9 14 8 11 13 4 12 6 2 10 15 7 5
46 17 67 3 9 14 15 11 13 4 12 6 2 10 8 7 5
39 17 68 3 9 14 15 11 13 4 12 6 2 10 8 5 7
42 17 69 3 9 14 15 11 13 4 12 6 2 5 8 10 7
47 17 70 3 9 14 15 11 13 4 12 6 2 7 8 10 5
48 17 71 3 9 14 4 11 13 15 12 6 2 7 8 10 5
56 17 72 3 9 14 4 11 13 10 12 6 2 7 8 15 5
56 17 73 3 9 14 8 11 13 10 12 6 2 7 4 15 5
52 17 74 3 9 6 8 11 13 10 12 14 2 7 4 15 5
49 17 75 3 9 7 8 11 13 10 12 14 2 6 4 15 5
56 17 76 12 9 7 8 11 13 10 3 14 2 6 4 15 5
49 17 77 12 9 7 8 11 13 15 3 14 2 6 4 10 5
47 17 78 12 9 7 8 11 13 15 5 14 2 6 4 10 3
40 17 79 12 9 5 8 11 13 15 7 14 2 6 4 10 3
56 17 80 12 9 14 8 11 13 15 7 5 2 6 4 10 3
59 17 81 12 9 14 8 11 13 7 15 5 2 6 4 10 3
49 17 82 12 9 14 8 11 13 7 10 5 2 6 4 15 3
53 17 83 15 9 14 8 11 13 7 10 5 2 6 4 12 3
55 17 84 15 9 14 8 11 3 7 10 5 2 6 4 12 13
58 17 85 15 9 11 8 14 13 7 10 5 2 6 4 12 3
50 17 86 15 9 11 8 14 2 7 10 5 13 6 4 12 3
63 17 87 15 9 4 8 14 2 7 10 5 13 6 11 12 3
64 17 88 8 9 4 15 14 2 7 10 5 13 6 11 12 3
67 17 89 8 9 7 15 14 2 4 10 5 13 6 11 12 3
61 17 90 8 9 7 15 14 2 4 10 5 6 13 11 12 3
66 17 91 8 9 7 14 15 2 4 10 5 6 13 11 12 3
85 17 92 8 9 7 14 15 2 4 13 5 6 10 11 12 3
75 17 93 8 9 2 14 15 7 4 13 5 6 10 11 12 3
66 17 94 8 9 2 14 15 7 4 13 5 10 6 11 12 3
68 17 95 8 9 2 14 15 7 4 13 3 10 6 11 12 5
68 17 96 8 9 2 14 15 11 4 13 3 10 6 7 12 5
65 17 97 8 4 2 14 15 11 9 13 3 10 6 7 12 5
65 17 98 8 4 2 14 15 11 9 13 7 10 6 3 12 5
67 17 99 8 4 2 14 11 15 9 13 7 10 6 3 12 5
63 18 0 14 4 2 8 11 15 9 13 7 10 6 3 12 5
70 18 1 14 4 2 8 9 15 11 13 7 10 6 3 12 5
64 18 2 14 4 2 12 9 15 11 13 7 10 6 3 8 5
74 18 3 14 4 2 12 9 7 11 13 15 10 6 3 8 5
71 18 4 14 4 7 12 9 2 11 13 15 10 6 3 8 5
76 18 5 14 3 7 12 9 2 11 13 15 10 6 4 8 5
70 18 6 14 3 13 12 9 2 11 7 15 10 6 4 8 5
66 18 7 14 3 13 12 9 2 7 11 15 10 6 4 8 5
68 18 8 14 3 13 12 9 2 7 11 15 10 6 5 8 4
58 18 9 14 6 13 12 9 2 7 11 15 10 3 5 8 4
64 18 10 14 11 13 12 9 2 7 6 15 10 3 5 8 4
64 18 11 14 2 13 12 9 11 7 6 15 10 3 5 8 4
67 18 12 14 2 13 12 9 3 7 6 15 10 11 5 8 4
69 18 13 14 2 13 12 9 3 7 6 15 10 11 5 4 8
72 18 14 14 2 13 12 9 3 10 6 15 7 11 5 4 8
63 18 15 14 2 13 12 9 3 10 6 15 7 5 11 4 8
59 18 16 14 2 13 12 6 3 10 9 15 7 5 11 4 8
68 18 17 14 13 2 12 6 3 10 9 15 7 5 11 4 8
82 18 18 14 13 2 5 6 3 10 9 15 7 12 11 4 8
69 18 19 14 13 2 5 6 3 10 9 15 7 4 11 12 8
64 18 20 14 13 2 5 9 3 10 6 15 7 4 11 12 8
57 18 21 14 13 2 3 9 5 10 6 15 7 4 11 12 8
59 18 22 14 13 2 3 9 6 10 5 15 7 4 11 12 8
55 18 23 14 13 2 6 9 3 10 5 15 7 4 11 12 8
57 18 24 14 13 2 6 9 3 10 4 15 7 5 11 12 8
44 18 25 14 10 2 6 9 3 13 4 15 7 5 11 12 8
39 18 26 14 7 2 6 9 3 13 4 15 10 5 11 12 8
53 18 27 14 13 2 6 9 3 7 4 15 10 5 11 12 8
53 18 28 14 13 2 6 9 3 7 4 5 10 15 11 12 8
38 18 29 4 13 2 6 9 3 7 14 5 10 15 11 12 8
48 18 30 4 13 2 14 9 3 7 6 5 10 15 11 12 8
44 18 31 4 13 2 14 7 3 9 6 5 10 15 11 12 8
47 18 32 4 8 2 14 7 3 9 6 5 10 15 11 12 13
44 18 33 4 8 5 14 7 3 9 6 2 10 15 11 12 13
43 18 34 10 8 5 14 7 3 9 6 2 4 15 11 12 13
46 18 35 10 8 5 14 6 3 9 7 2 4 15 11 12 13
57 18 36 10 8 5 15 6 3 9 7 2 4 14 11 12 13
55 18 37 10 8 5 15 6 3 9 7 11 4 14 2 12 13
57 18 38 10 8 5 15 6 3 7 9 11 4 14 2 12 13
54 18 39 8 10 5 15 6 3 7 9 11 4 14 2 12 13
50 18 40 8 10 5 15 6 12 7 9 11 4 14 2 3 13
58 18 41 8 10 5 15 6 12 7 9 2 4 14 11 3 13
50 18 42 8 10 5 15 12 6 7 9 2 4 14 11 3 13
53 18 43 12 10 5 15 8 6 7 9 2 4 14 11 3 13
55 18 44 12 10 5 15 8 6 3 9 2 4 14 11 7 13
64 18 45 10 12 5 15 8 6 3 9 2 4 14 11 7 13
60 18 46 10 12 5 8 15 6 3 9 2 4 14 11 7 13
54 18 47 10 12 5 8 15 6 3 9 2 7 14 11 4 13
55 18 48 10 12 5 8 15 6 13 9 2 7 14 11 4 3
51 18 49 10 12 5 8 3 6 13 9 2 7 14 11 4 15
51 18 50 10 11 5 8 3 6 13 9 2 7 14 12 4 15
44 18 51 15 11 5 8 3 6 13 9 2 7 14 12 4 10
47 18 52 2 11 5 8 3 6 13 9 15 7 14 12 4 10
57 18 53 11 2 5 8 3 6 13 9 15 7 14 12 4 10
56 18 54 7 2 5 8 3 6 13 9 15 11 14 12 4 10
59 18 55 7 2 5 4 3 6 13 9 15 11 14 12 8 10
50 18 56 7 2 4 5 3 6 13 9 15 11 14 12 8 10
51 18 57 7 2 4 5 9 6 13 3 15 11 14 12 8 10
54 18 58 3 2 4 5 9 6 13 7 15 11 14 12 8 10
48 18 59 3 2 4 5 14 6 13 7 15 11 9 12 8 10
48 18 60 3 2 4 5 14 6 13 7 15 9 11 12 8 10
52 18 61 3 2 4 5 14 6 9 7 15 13 11 12 8 10
58 18 62 3 12 4 5 14 6 9 7 15 13 11 2 8 10
52 18 63 3 12 9 5 14 6 4 7 15 13 11 2 8 10
38 18 64 3 13 9 5 14 6 4 7 15 12 11 2 8 10
50 18 65 3 13 9 11 14 6 4 7 15 12 5 2 8 10
44 18 66 3 13 9 7 14 6 4 11 15 12 5 2 8 10
49 18 67 3 13 9 7 8 6 4 11 15 12 5 2 14 10
48 18 68 3 13 10 7 8 6 4 11 15 12 5 2 14 9
50 18 69 3 13 11 7 8 6 4 10 15 12 5 2 14 9
59 18 70 3 13 11 7 8 6 4 10 15 2 5 12 14 9
71 18 71 6 13 11 7 8 3 4 10 15 2 5 12 14 9
76 18 72 10 13 11 7 8 3 4 6 15 2 5 12 14 9
61 18 73 10 13 11 7 8 3 4 6 15 9 5 12 14 2
68 18 74 10 13 11 7 12 3 4 6 15 9 5 8 14 2
66 18 75 4 13 11 7 12 3 10 6 15 9 5 8 14 2
65 18 76 4 10 11 7 12 3 13 6 15 9 5 8 14 2
65 18 77 4 10 11 7 12 3 15 6 13 9 5 8 14 2
80 18 78 4 10 11 7 12 3 15 6 13 2 5 8 14 9
75 18 79 4 15 11 7 12 3 10 6 13 2 5 8 14 9
64 18 80 4 15 11 7 12 3 10 6 13 14 5 8 2 9
52 18 81 4 15 11 7 10 3 12 6 13 14 5 8 2 9
63 18 82 4 15 11 7 10 3 12 6 13 14 8 5 2 9
60 18 83 4 15 11 7 2 3 12 6 13 14 8 5 10 9
49 18 84 4 15 11 7 2 10 12 6 13 14 8 5 3 9
66 18 85 5 15 11 7 2 10 12 6 13 14 8 4 3 9
60 18 86 5 8 11 7 2 10 12 6 13 14 15 4 3 9
64 18 87 5 10 11 7 2 8 12 6 13 14 15 4 3 9
77 18 88 5 10 11 7 9 8 12 6 13 14 15 4 3 2
62 18 89 5 10 8 7 9 11 12 6 13 14 15 4 3 2
51 18 90 9 10 8 7 5 11 12 6 13 14 15 4 3 2
48 18 91 9 13 8 7 5 11 12 6 10 14 15 4 3 2
46 18 92 9 13 8 7 5 11 12 3 10 14 15 4 6 2
44 18 93 9 13 8 7 5 11 4 3 10 14 15 12 6 2
43 18 94 9 13 8 11 5 7 4 3 10 14 15 12 6 2
46 18 95 9 13 4 11 5 7 8 3 10 14 15 12 6 2
44 18 96 9 13 4 11 5 7 8 3 10 15 14 12 6 2
52 18 97 9 13 4 11 5 7 8 6 10 15 14 12 3 2
48 18 98 9 13 4 11 5 7 8 6 15 10 14 12 3 2
51 18 99 9 13 4 11 8 7 5 6 15 10 14 12 3 2
66 19 0 14 13 4 11 8 7 5 6 15 10 9 12 3 2
76 19 1 14 13 4 11 2 7 5 6 15 10 9 12 3 8
64 19 2 14 2 4 11 13 7 5 6 15 10 9 12 3 8
68 19 3 14 2 15 11 13 7 5 6 4 10 9 12 3 8
69 19 4 15 2 14 11 13 7 5 6 4 10 9 12 3 8
71 19 5 15 2 14 10 13 7 5 6 4 11 9 12 3 8
62 19 6 15 2 14 10 13 7 5 6 4 11 12 9 3 8
58 19 7 15 2 14 7 13 10 5 6 4 11 12 9 3 8
63 19 8 15 2 14 7 13 10 5 6 4 11 8 9 3 12
71 19 9 11 2 14 7 13 10 5 6 4 15 8 9 3 12
76 19 10 11 2 14 7 13 10 5 6 9 15 8 4 3 12
69 19 11 11 2 14 3 13 10 5 6 9 15 8 4 7 12
63 19 12 11 2 14 3 13 10 5 9 6 15 8 4 7 12
68 19 13 11 9 14 3 13 10 5 2 6 15 8 4 7 12
61 19 14 11 9 14 3 13 10 8 2 6 15 5 4 7 12
57 19 15 11 9 14 3 13 8 10 2 6 15 5 4 7 12
56 19 16 11 7 14 3 13 8 10 2 6 15 5 4 9 12
52 19 17 11 7 14 3 13 8 10 2 6 4 5 15 9 12
60 19 18 11 7 14 3 13 5 10 2 6 4 8 15 9 12
61 19 19 11 7 6 3 13 5 10 2 14 4 8 15 9 12
69 19 20 11 7 14 3 13 5 12 2 6 4 8 15 9 10
53 19 21 11 7 14 3 13 8 12 2 6 4 5 15 9 10
47 19 22 10 7 14 3 13 8 12 2 6 4 5 15 9 11
